1.08776 92
1.10415 91
1.11234 90
1.12053 89
1.12872 88
1.13692 87
1.14511 86
1.1533 85
1.16149 84
1.16968 83
1.18607 82
1.19426 81
1.20245 80
1.21064 79
1.21884 78
1.22703 77
1.23522 76
1.24341 75
1.2516 74
1.26799 73
1.27618 72
1.28437 71
1.29256 70
1.30076 69
1.30895 68
1.31714 67
1.32533 66
1.33352 65
1.34172 64
1.3581 63
1.36629 62
1.37448 61
1.38268 60
1.39087 59
1.39906 58
1.40725 57
1.41544 56
1.42364 55
1.44002 54
1.44821 53
1.4564 52
1.4646 51
1.47279 50
1.51375 51
1.52194 50
1.60386 51
1.61205 50
1.68578 51
1.69397 50
1.7677 51
1.77589 50
